level	start	end	color	opacity	title
4	174553	174555	#0081ff	1.0	Message Distributed Resource Update total=2 us start=174553 us stop=174555 us
4	174560	174563	#07ff00	1.0	Message Distributed Valid Update total=3 us start=174560 us stop=174563 us
4	174568	174570	#0081ff	1.0	Message Distributed Resource Update total=2 us start=174568 us stop=174570 us
4	174578	174581	#07ff00	1.0	Message Distributed Valid Update total=3 us start=174578 us stop=174581 us
4	174585	174588	#0081ff	1.0	Message Distributed Resource Update total=3 us start=174585 us stop=174588 us
4	174592	174594	#07ff00	1.0	Message Distributed Valid Update total=2 us start=174592 us stop=174594 us
4	174623	174627	#0081ff	1.0	Message Distributed Resource Update total=4 us start=174623 us stop=174627 us
4	174695	174698	#07ff00	1.0	Message Distributed Valid Update total=3 us start=174695 us stop=174698 us
4	174710	174713	#0081ff	1.0	Message Distributed Resource Update total=3 us start=174710 us stop=174713 us
4	174717	174720	#07ff00	1.0	Message Distributed Valid Update total=3 us start=174717 us stop=174720 us
4	174725	174729	#0081ff	1.0	Message Distributed Resource Update total=4 us start=174725 us stop=174729 us
4	174785	174789	#07ff00	1.0	Message Distributed Valid Update total=4 us start=174785 us stop=174789 us
4	174800	174803	#0081ff	1.0	Message Distributed Resource Update total=3 us start=174800 us stop=174803 us
4	174810	174812	#07ff00	1.0	Message Distributed Valid Update total=2 us start=174810 us stop=174812 us
4	174819	174822	#0081ff	1.0	Message Distributed Resource Update total=3 us start=174819 us stop=174822 us
4	174867	174870	#07ff00	1.0	Message Distributed Valid Update total=3 us start=174867 us stop=174870 us
4	174929	174930	#07ff00	1.0	Message Distributed Valid Update total=1 us start=174929 us stop=174930 us
4	175013	175015	#fffb00	1.0	Message Distributed GC Update total=2 us start=175013 us stop=175015 us
4	175021	175024	#0081ff	1.0	Message Distributed Resource Update total=3 us start=175021 us stop=175024 us
4	175029	175032	#07ff00	1.0	Message Distributed Valid Update total=3 us start=175029 us stop=175032 us
4	175037	175040	#0081ff	1.0	Message Distributed Resource Update total=3 us start=175037 us stop=175040 us
4	175046	175048	#07ff00	1.0	Message Distributed Valid Update total=2 us start=175046 us stop=175048 us
4	175074	175078	#0081ff	1.0	Message Distributed Resource Update total=4 us start=175074 us stop=175078 us
4	175084	175088	#07ff00	1.0	Message Distributed Valid Update total=4 us start=175084 us stop=175088 us
4	175094	175096	#0081ff	1.0	Message Distributed Resource Update total=2 us start=175094 us stop=175096 us
4	175102	175104	#07ff00	1.0	Message Distributed Valid Update total=2 us start=175102 us stop=175104 us
4	175140	175143	#0081ff	1.0	Message Distributed Resource Update total=3 us start=175140 us stop=175143 us
4	175151	175155	#07ff00	1.0	Message Distributed Valid Update total=4 us start=175151 us stop=175155 us
4	175162	175165	#0081ff	1.0	Message Distributed Resource Update total=3 us start=175162 us stop=175165 us
4	175171	175174	#07ff00	1.0	Message Distributed Valid Update total=3 us start=175171 us stop=175174 us
4	175180	175182	#0081ff	1.0	Message Distributed Resource Update total=2 us start=175180 us stop=175182 us
4	175188	175191	#07ff00	1.0	Message Distributed Valid Update total=3 us start=175188 us stop=175191 us
4	175195	175199	#0081ff	1.0	Message Distributed Resource Update total=4 us start=175195 us stop=175199 us
4	175204	175207	#07ff00	1.0	Message Distributed Valid Update total=3 us start=175204 us stop=175207 us
4	175216	175218	#0081ff	1.0	Message Distributed Resource Update total=2 us start=175216 us stop=175218 us
4	175224	175227	#07ff00	1.0	Message Distributed Valid Update total=3 us start=175224 us stop=175227 us
4	175233	175236	#0081ff	1.0	Message Distributed Resource Update total=3 us start=175233 us stop=175236 us
4	175240	175244	#07ff00	1.0	Message Distributed Valid Update total=4 us start=175240 us stop=175244 us
4	175250	175252	#0081ff	1.0	Message Distributed Resource Update total=2 us start=175250 us stop=175252 us
4	175259	175262	#07ff00	1.0	Message Distributed Valid Update total=3 us start=175259 us stop=175262 us
4	175269	175272	#0081ff	1.0	Message Distributed Resource Update total=3 us start=175269 us stop=175272 us
4	175279	175282	#07ff00	1.0	Message Distributed Valid Update total=3 us start=175279 us stop=175282 us
4	175285	175288	#0081ff	1.0	Message Distributed Resource Update total=3 us start=175285 us stop=175288 us
4	175293	175296	#07ff00	1.0	Message Distributed Valid Update total=3 us start=175293 us stop=175296 us
4	175302	175305	#0081ff	1.0	Message Distributed Resource Update total=3 us start=175302 us stop=175305 us
4	175312	175315	#07ff00	1.0	Message Distributed Valid Update total=3 us start=175312 us stop=175315 us
4	175339	175343	#0081ff	1.0	Message Distributed Resource Update total=4 us start=175339 us stop=175343 us
4	175347	175350	#07ff00	1.0	Message Distributed Valid Update total=3 us start=175347 us stop=175350 us
4	175354	175357	#0081ff	1.0	Message Distributed Resource Update total=3 us start=175354 us stop=175357 us
4	175656	175662	#8bff00	1.0	Message Send Shutdown Response total=6 us start=175656 us stop=175662 us
4	175688	175690	#8bff00	1.0	Message Send Shutdown Response total=2 us start=175688 us stop=175690 us
4	175695	175696	#8bff00	1.0	Message Send Shutdown Response total=1 us start=175695 us stop=175696 us
4	175740	175742	#8bff00	1.0	Message Send Shutdown Response total=2 us start=175740 us stop=175742 us
4	175749	175771	#00ffed	1.0	Message Send Shutdown Notification total=22 us start=175749 us stop=175771 us
4	175775	175776	#8bff00	1.0	Message Send Shutdown Response total=1 us start=175775 us stop=175776 us
4	175779	175780	#8bff00	1.0	Message Send Shutdown Response total=1 us start=175779 us stop=175780 us
4	175784	175784	#8bff00	1.0	Message Send Shutdown Response total=0 us start=175784 us stop=175784 us
4	175796	175797	#8bff00	1.0	Message Send Shutdown Response total=1 us start=175796 us stop=175797 us
4	175802	175803	#8bff00	1.0	Message Send Shutdown Response total=1 us start=175802 us stop=175803 us
4	175808	175809	#8bff00	1.0	Message Send Shutdown Response total=1 us start=175808 us stop=175809 us
4	175812	175813	#8bff00	1.0	Message Send Shutdown Response total=1 us start=175812 us stop=175813 us
4	175825	175826	#8bff00	1.0	Message Send Shutdown Response total=1 us start=175825 us stop=175826 us
4	175865	175867	#8bff00	1.0	Message Send Shutdown Response total=2 us start=175865 us stop=175867 us
4	175897	175962	#fffb00	1.0	Message Distributed GC Update total=65 us start=175897 us stop=175962 us
4	176021	176024	#ff00e9	1.0	Deferred Recycle initiated by="Operation <0>" total=3 us start=176021 us stop=176024 us
4	176031	176033	#FFC0CB	1.0	ProfTask total=2 us start=176031 us stop=176033 us
4	176112	176129	#fffb00	1.0	Message Distributed GC Update total=17 us start=176112 us stop=176129 us
4	176180	176182	#ff00e9	1.0	Deferred Recycle initiated by="Operation <0>" total=2 us start=176180 us stop=176182 us
4	176189	176190	#FFC0CB	1.0	ProfTask total=1 us start=176189 us stop=176190 us
4	176602	176604	#8bff00	1.0	Message Send Shutdown Response total=2 us start=176602 us stop=176604 us
4	176629	176636	#8bff00	1.0	Message Send Shutdown Response total=7 us start=176629 us stop=176636 us
4	177025	177027	#8bff00	1.0	Message Send Shutdown Response total=2 us start=177025 us stop=177027 us
4	177051	177052	#8bff00	1.0	Message Send Shutdown Response total=1 us start=177051 us stop=177052 us
4	177082	177083	#8bff00	1.0	Message Send Shutdown Response total=1 us start=177082 us stop=177083 us
4	177097	177098	#8bff00	1.0	Message Send Shutdown Response total=1 us start=177097 us stop=177098 us
4	177114	177115	#8bff00	1.0	Message Send Shutdown Response total=1 us start=177114 us stop=177115 us
4	177122	177123	#8bff00	1.0	Message Send Shutdown Response total=1 us start=177122 us stop=177123 us
4	177128	177128	#8bff00	1.0	Message Send Shutdown Response total=0 us start=177128 us stop=177128 us
4	177133	177134	#8bff00	1.0	Message Send Shutdown Response total=1 us start=177133 us stop=177134 us
4	177149	177150	#8bff00	1.0	Message Send Shutdown Response total=1 us start=177149 us stop=177150 us
4	177185	177186	#8bff00	1.0	Message Send Shutdown Response total=1 us start=177185 us stop=177186 us
4	177193	177194	#8bff00	1.0	Message Send Shutdown Response total=1 us start=177193 us stop=177194 us
4	177212	177213	#8bff00	1.0	Message Send Shutdown Response total=1 us start=177212 us stop=177213 us
4	177220	177221	#8bff00	1.0	Message Send Shutdown Response total=1 us start=177220 us stop=177221 us
4	177225	177226	#8bff00	1.0	Message Send Shutdown Response total=1 us start=177225 us stop=177226 us
4	177252	177321	#8bff00	1.0	Message Send Shutdown Response total=69 us start=177252 us stop=177321 us
6	16395	16616	#0015ff	1.0	Mapper Call select_task_options total=221 us start=16395 us stop=16616 us
6	17472	17710	#dfff00	1.0	main <16> total=238 us start=17472 us stop=17710 us
6	23795	24100	#00f9ff	1.0	structured_partition <64> total=599 us start=23795 us stop=24394 us (wait for 36 us)
6	24100	24113	#00f9ff	0.15	structured_partition <64> total=599 us start=23795 us stop=24394 us (wait for 36 us)
6	24113	24136	#00f9ff	0.45	structured_partition <64> total=599 us start=23795 us stop=24394 us (wait for 36 us)
6	24136	24394	#00f9ff	1.0	structured_partition <64> total=599 us start=23795 us stop=24394 us (wait for 36 us)
6	47754	119219	#7f00ff	1.0	init <112> (<-init <96> (<-init <81> (<-init <49>))) total=71465 us start=47754 us stop=119219 us
6	119243	165870	#ff1100	1.0	trans <144> (<-trans <128> (<-trans <609> (<-trans <145>))) total=46627 us start=119243 us stop=165870 us
47	18506	19648	#00b1ff	1.0	Message Task Message total=1142 us start=18506 us stop=19648 us
46	19359	19455	#00c3ff	1.0	Message Send Remote Context Response total=96 us start=19359 us stop=19455 us
47	19678	19847	#006fff	1.0	Scheduler initiated by="Operation <0>" total=169 us start=19678 us stop=19847 us
47	19864	19889	#003fff	1.0	State Analaysis initiated by="test <1>" total=25 us start=19864 us stop=19889 us
47	19917	19958	#FFC0CB	1.0	ProfTask total=41 us start=19917 us stop=19958 us
47	19965	20135	#2b00ff	1.0	Task Physical Dependence Analysis initiated by="test <1>" total=170 us start=19965 us stop=20135 us
47	20143	20144	#FFC0CB	1.0	ProfTask <1> total=1 us start=20143 us stop=20144 us
47	20145	20146	#FFC0CB	1.0	ProfTask <1> total=1 us start=20145 us stop=20146 us
47	20165	20191	#ff00e3	1.0	Decrement Pending Task initiated by="test <1>" total=26 us start=20165 us stop=20191 us
47	20219	20220	#FFC0CB	1.0	ProfTask <1> total=1 us start=20219 us stop=20220 us
47	21652	21771	#0093ff	1.0	Logical Dependence Analysis initiated by="Task Operation <33>" total=119 us start=21652 us stop=21771 us
47	21777	21792	#006fff	1.0	Scheduler initiated by="Operation <0>" total=15 us start=21777 us stop=21792 us
47	21796	21797	#FFC0CB	1.0	ProfTask <33> total=1 us start=21796 us stop=21797 us
47	21798	22146	#2b00ff	1.0	Task Physical Dependence Analysis initiated by="Task Operation <33>" total=348 us start=21798 us stop=22146 us
47	22153	22154	#FFC0CB	1.0	ProfTask total=1 us start=22153 us stop=22154 us
47	22156	22157	#FFC0CB	1.0	ProfTask <33> total=1 us start=22156 us stop=22157 us
47	22367	22425	#ff7d00	1.0	Message Send Remote Context Request total=58 us start=22367 us stop=22425 us
47	22690	22754	#f1ff00	1.0	Message Send Top Level Region Request total=64 us start=22690 us stop=22754 us
47	22911	23002	#00ffcf	1.0	Message Send Index Space Request total=91 us start=22911 us stop=23002 us
47	23327	23390	#5bff00	1.0	Message Send Field Space Request total=63 us start=23327 us stop=23390 us
47	24029	24108	#a9ff00	1.0	Message Send Index Partition Notification total=79 us start=24029 us stop=24108 us
47	24374	24504	#fdff00	1.0	Message Send Logical Partition Semantic Info total=130 us start=24374 us stop=24504 us
47	24510	24533	#19ff00	1.0	Message Individual Remote Mapped total=23 us start=24510 us stop=24533 us
47	24539	24651	#ffef00	1.0	Message Individual Remote Complete total=112 us start=24539 us stop=24651 us
47	24658	24727	#0087ff	1.0	Message Individual Remote Commit total=69 us start=24658 us stop=24727 us
47	24848	24856	#ff9500	1.0	Message Send Index Partition Child Response total=8 us start=24848 us stop=24856 us
47	25021	25094	#0057ff	1.0	Message Send Index Partition Node total=73 us start=25021 us stop=25094 us
47	25101	25128	#ff6b00	1.0	Message Index Partition Destruction total=27 us start=25101 us stop=25128 us
46	25128	25145	#ff0059	1.0	Message Send Index Space Node total=17 us start=25128 us stop=25145 us
47	25151	25178	#ffdd00	1.0	Message Index Space Destruction total=27 us start=25151 us stop=25178 us
46	25178	25185	#97ff00	1.0	Message Send Index Space Return total=7 us start=25178 us stop=25185 us
47	25254	25257	#ff9500	1.0	Message Send Index Partition Child Response total=3 us start=25254 us stop=25257 us
47	25313	25319	#ff0059	1.0	Message Send Index Space Node total=6 us start=25313 us stop=25319 us
47	25324	25325	#ffdd00	1.0	Message Index Space Destruction total=1 us start=25324 us stop=25325 us
47	25326	25329	#97ff00	1.0	Message Send Index Space Return total=3 us start=25326 us stop=25329 us
47	25383	25386	#ff9500	1.0	Message Send Index Partition Child Response total=3 us start=25383 us stop=25386 us
47	25436	25440	#ff0059	1.0	Message Send Index Space Node total=4 us start=25436 us stop=25440 us
47	25445	25447	#ffdd00	1.0	Message Index Space Destruction total=2 us start=25445 us stop=25447 us
46	25447	25450	#97ff00	1.0	Message Send Index Space Return total=3 us start=25447 us stop=25450 us
47	25504	25508	#ff9500	1.0	Message Send Index Partition Child Response total=4 us start=25504 us stop=25508 us
47	25558	25562	#ff0059	1.0	Message Send Index Space Node total=4 us start=25558 us stop=25562 us
47	25567	25569	#ffdd00	1.0	Message Index Space Destruction total=2 us start=25567 us stop=25569 us
46	25569	25572	#97ff00	1.0	Message Send Index Space Return total=3 us start=25569 us stop=25572 us
47	25624	25627	#ff9500	1.0	Message Send Index Partition Child Response total=3 us start=25624 us stop=25627 us
47	25677	25682	#ff0059	1.0	Message Send Index Space Node total=5 us start=25677 us stop=25682 us
47	25687	25689	#ffdd00	1.0	Message Index Space Destruction total=2 us start=25687 us stop=25689 us
46	25689	25692	#97ff00	1.0	Message Send Index Space Return total=3 us start=25689 us stop=25692 us
47	25745	25748	#ff9500	1.0	Message Send Index Partition Child Response total=3 us start=25745 us stop=25748 us
47	25798	25802	#ff0059	1.0	Message Send Index Space Node total=4 us start=25798 us stop=25802 us
47	25815	25817	#ffdd00	1.0	Message Index Space Destruction total=2 us start=25815 us stop=25817 us
46	25817	25821	#97ff00	1.0	Message Send Index Space Return total=4 us start=25817 us stop=25821 us
47	25886	25890	#ff9500	1.0	Message Send Index Partition Child Response total=4 us start=25886 us stop=25890 us
47	25941	25946	#ff0059	1.0	Message Send Index Space Node total=5 us start=25941 us stop=25946 us
47	25951	25953	#ffdd00	1.0	Message Index Space Destruction total=2 us start=25951 us stop=25953 us
46	25953	25955	#97ff00	1.0	Message Send Index Space Return total=2 us start=25953 us stop=25955 us
47	26007	26011	#ff9500	1.0	Message Send Index Partition Child Response total=4 us start=26007 us stop=26011 us
47	26059	26064	#ff0059	1.0	Message Send Index Space Node total=5 us start=26059 us stop=26064 us
47	26070	26071	#ffdd00	1.0	Message Index Space Destruction total=1 us start=26070 us stop=26071 us
47	26072	26074	#97ff00	1.0	Message Send Index Space Return total=2 us start=26072 us stop=26074 us
47	26128	26131	#ff9500	1.0	Message Send Index Partition Child Response total=3 us start=26128 us stop=26131 us
47	26190	26195	#ff0059	1.0	Message Send Index Space Node total=5 us start=26190 us stop=26195 us
